ID_Cliente;Churn;Genero;Idoso;Parceiro;Dependentes;Tempo_Contrato;Servico_Telefone;Linhas_Multiples;Servico_Internet;Seguranca_Online;Backup_Online;Protecao_Dispositivo;Suporte_Tecnico;Streaming_TV;Streaming_Filmes;Contrato;Fatura_Sem_Papel;Metodo_Pagamento;Faturamento_Mensal;Faturamento_Total;Faturamento_Diario;Servicos_Contratados
0225-Zorzp;0;Masculino;0;0;0;3;1;0,0;Fiber Optic;0,0;1,0;0,0;0,0;0,0;1,0;Month-To-Month;0;Electronic Check;84,3;235,05;2,81;3,0
0228-Mauwc;0;Masculino;0;0;0;19;1;1,0;Dsl;0,0;0,0;1,0;1,0;0,0;0,0;Month-To-Month;0;Electronic Check;59,55;1144,6;1,9849999999999999;4,0
0229-Lfjaf;0;Masculino;0;0;0;72;1;1,0;Dsl;1,0;1,0;1,0;1,0;0,0;0,0;Two Year;0;Bank Transfer (Automatic);69,65;4908,25;2,3216666666666668;6,0
0230-Ubypq;0;Masculino;1;1;0;63;0;0,0;Dsl;1,0;0,0;0,0;1,0;0,0;0,0;One Year;0;Bank Transfer (Automatic);36,1;2298,9;1,2033333333333334;2,0
0230-Wequw;0;Masculino;0;1;0;66;0;0,0;Dsl;1,0;1,0;1,0;1,0;1,0;0,0;Two Year;1;Bank Transfer (Automatic);56,6;3789,2;1,8866666666666667;6,0
0231-Lxvap;1;Masculino;0;0;0;1;1;0,0;Fiber Optic;0,0;0,0;0,0;1,0;0,0;0,0;Month-To-Month;1;Electronic Check;75,9;75,9;2,5300000000000002;3,0
0233-Fthav;0;Feminino;0;0;0;60;1;1,0;Fiber Optic;0,0;0,0;1,0;0,0;0,0;0,0;One Year;1;Bank Transfer (Automatic);79,2;4765,0;2,64;4,0
0234-Tevtt;0;Feminino;0;1;1;48;0;0,0;Dsl;1,0;0,0;1,0;0,0;0,0;1,0;One Year;0;Credit Card (Automatic);45,0;2196,3;1,5;3,0
0235-Kgslc;1;Feminino;0;0;0;1;1;0,0;Fiber Optic;0,0;0,0;1,0;0,0;1,0;0,0;Month-To-Month;1;Credit Card (Automatic);85,55;85,55;2,8516666666666666;4,0
0236-Hfwsv;1;Masculino;0;0;0;15;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;93,35;1444,65;3,1116666666666664;5,0
0237-Yfutl;0;Feminino;0;1;0;50;1;1,0;Fiber Optic;1,0;1,0;0,0;1,0;1,0;1,0;Month-To-Month;1;Bank Transfer (Automatic);109,65;5405,8;3,6550000000000002;8,0
0238-Whbiq;0;Masculino;0;1;1;72;1;1,0;Dsl;1,0;1,0;1,0;1,0;1,0;1,0;Two Year;0;Credit Card (Automatic);89,7;6339,3;2,99;8,0
0239-Oxexl;0;Feminino;0;0;0;46;1;1,0;Fiber Optic;1,0;1,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;84,25;3847,6;2,808333333333333;4,0
0244-Lgnfy;0;Feminino;0;1;1;72;1;1,0;Dsl;1,0;1,0;1,0;1,0;1,0;1,0;Two Year;0;Bank Transfer (Automatic);92,65;6733,0;3,0883333333333334;8,0
0247-Sluji;0;Masculino;0;1;1;1;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;19,7;19,7;0,6566666666666666;1,0
0248-Ipdfw;0;Feminino;0;0;0;1;1;1,0;Dsl;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;50,1;50,1;1,6700000000000002;3,0
0248-Pghbz;0;Feminino;1;0;0;67;1;0,0;Fiber Optic;1,0;1,0;0,0;1,0;1,0;0,0;Two Year;1;Bank Transfer (Automatic);92,45;6140,85;3,0816666666666666;6,0
0253-Zteob;0;Feminino;0;1;1;48;1;1,0;Dsl;0,0;1,0;0,0;1,0;1,0;1,0;Two Year;0;Electronic Check;79,65;3870,3;2,6550000000000002;6,0
0254-Fnmci;0;Feminino;0;0;0;72;1;0,0;Fiber Optic;1,0;1,0;1,0;1,0;1,0;1,0;Two Year;1;Electronic Check;109,9;7624,2;3,6633333333333336;8,0
0254-Kcjgt;0;Masculino;0;1;0;52;1;1,0;Dsl;1,0;1,0;1,0;1,0;0,0;1,0;One Year;1;Credit Card (Automatic);81,4;4354,45;2,7133333333333334;8,0
0254-Wwrkd;0;Feminino;0;1;1;67;1;0,0;Dsl;0,0;1,0;0,0;0,0;0,0;0,0;One Year;0;Credit Card (Automatic);50,55;3431,75;1,6849999999999998;2,0
0256-Lthvj;1;Feminino;0;1;1;28;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;1,0;Month-To-Month;1;Electronic Check;81,05;2227,1;2,7016666666666667;3,0
0257-Kxzgu;0;Feminino;0;1;1;32;1;1,0;Dsl;0,0;1,0;1,0;0,0;0,0;0,0;Month-To-Month;0;Bank Transfer (Automatic);62,45;2045,55;2,0816666666666666;4,0
0257-Zesqc;1;Feminino;1;1;0;27;1;0,0;Fiber Optic;1,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Bank Transfer (Automatic);75,2;1929,35;2,506666666666667;3,0
0258-Nokbl;0;Masculino;0;0;0;3;1;0,0;Fiber Optic;0,0;1,0;1,0;0,0;0,0;1,0;Month-To-Month;0;Electronic Check;90,4;268,45;3,0133333333333336;4,0
0259-Gbzsh;1;Masculino;0;0;0;2;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;0,0;Month-To-Month;1;Electronic Check;85,65;181,5;2,855;4,0
0260-Zdlgk;1;Feminino;0;0;1;9;1;0,0;Dsl;0,0;0,0;1,0;1,0;1,0;1,0;Month-To-Month;1;Mailed Check;72,9;651,4;2,43;6,0
0263-Fjtqo;0;Masculino;0;1;1;50;1;1,0;Dsl;1,0;0,0;0,0;1,0;1,0;0,0;Two Year;1;Credit Card (Automatic);70,5;3486,65;2,35;6,0
0264-Cnitk;0;Feminino;0;1;1;71;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Bank Transfer (Automatic);20,1;1389,6;0,67;1,0
0265-Edxbd;1;Masculino;1;1;0;32;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;74,9;2303,35;2,496666666666667;3,0
0265-Psuae;0;Feminino;0;1;1;16;1;0,0;Fiber Optic;1,0;0,0;1,0;0,0;1,0;1,0;Month-To-Month;0;Bank Transfer (Automatic);100,7;1522,7;3,356666666666667;5,0
0266-Clzkz;0;Feminino;0;1;1;67;1;1,0;Fiber Optic;0,0;0,0;1,0;1,0;1,0;1,0;Two Year;1;Bank Transfer (Automatic);105,65;6717,9;3,521666666666667;7,0
0266-Gmeao;0;Masculino;0;1;1;72;1;1,0;Fiber Optic;1,0;1,0;1,0;1,0;1,0;1,0;Two Year;1;Credit Card (Automatic);114,3;8058,55;3,81;9,0
0268-Qkiwo;1;Feminino;0;0;0;3;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Electronic Check;19,75;58,85;0,6583333333333333;1,0
0269-Xfesx;0;Masculino;0;1;1;23;1;1,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;0;Mailed Check;24,35;538,5;0,8116666666666668;2,0
0270-Thenm;0;Masculino;0;1;1;72;1;1,0;Dsl;1,0;1,0;1,0;1,0;0,0;0,0;Two Year;0;Bank Transfer (Automatic);69,85;5102,35;2,328333333333333;6,0
0274-Jkujr;0;Masculino;0;1;1;7;0;0,0;Dsl;1,0;1,0;1,0;0,0;1,0;1,0;Month-To-Month;0;Mailed Check;58,85;465,7;1,9616666666666667;5,0
0274-Vvqoq;0;Masculino;1;1;0;65;1;1,0;Fiber Optic;0,0;1,0;1,0;0,0;1,0;1,0;One Year;1;Bank Transfer (Automatic);103,15;6792,45;3,4383333333333335;7,0
0277-Bksqp;0;Masculino;0;1;1;8;1;0,0;Dsl;0,0;0,0;0,0;0,0;1,0;0,0;Month-To-Month;1;Electronic Check;54,4;475,1;1,8133333333333332;3,0
0277-Orxqs;0;Masculino;0;1;1;66;0;0,0;Dsl;0,0;0,0;0,0;1,0;1,0;1,0;Two Year;0;Bank Transfer (Automatic);50,55;3364,55;1,6849999999999998;3,0
0278-Yxoog;1;Masculino;0;0;0;5;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;21,05;113,85;0,7016666666666667;1,0
0280-Xjgex;1;Masculino;0;0;0;49;1;1,0;Fiber Optic;0,0;1,0;1,0;0,0;1,0;1,0;Month-To-Month;1;Bank Transfer (Automatic);103,7;5036,3;3,4566666666666666;7,0
0281-Cntzx;0;Masculino;0;1;0;63;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;1;Bank Transfer (Automatic);19,95;1234,8;0,6649999999999999;2,0
0282-Nvsjs;0;Feminino;1;1;1;12;0;0,0;Dsl;0,0;0,0;0,0;1,0;0,0;0,0;Month-To-Month;1;Mailed Check;29,3;355,9;0,9766666666666667;2,0
0285-Inhln;0;Masculino;0;1;1;27;1;0,0;Dsl;1,0;1,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Credit Card (Automatic);54,75;1510,3;1,825;4,0
0289-Ivarm;0;Feminino;0;0;0;35;1;0,0;Dsl;1,0;1,0;1,0;0,0;0,0;0,0;Month-To-Month;0;Electronic Check;60,55;1982,6;2,018333333333333;4,0
0292-Wegch;0;Feminino;0;1;1;54;1;1,0;Dsl;0,0;1,0;1,0;1,0;1,0;1,0;Month-To-Month;1;Electronic Check;86,2;4524,05;2,8733333333333335;8,0
0295-Pphdo;1;Masculino;0;0;0;1;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;95,45;95,45;3,1816666666666666;5,0
0295-Qvkpb;0;Masculino;0;0;0;5;1;0,0;Dsl;0,0;0,0;1,0;1,0;1,0;0,0;Month-To-Month;1;Credit Card (Automatic);63,95;318,1;2,131666666666667;5,0
0297-Rbcsg;0;Masculino;0;0;0;19;1;0,0;Dsl;0,0;1,0;0,0;1,0;0,0;1,0;One Year;1;Bank Transfer (Automatic);65,35;1231,85;2,1783333333333332;5,0
0298-Xacet;0;Masculino;0;1;1;52;0;0,0;Dsl;0,0;1,0;1,0;1,0;1,0;0,0;Two Year;0;Mailed Check;50,2;2554,0;1,6733333333333333;4,0
0301-Fidrb;0;Feminino;0;1;1;72;0;0,0;Dsl;1,0;1,0;1,0;1,0;1,0;1,0;Two Year;1;Bank Transfer (Automatic);63,8;4684,3;2,1266666666666665;7,0
0301-Kobtq;0;Masculino;0;0;0;32;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;1;Bank Transfer (Automatic);20,05;614,45;0,6683333333333333;2,0
0302-Joivn;1;Feminino;0;1;0;8;1;0,0;Fiber Optic;0,0;1,0;1,0;0,0;1,0;1,0;Month-To-Month;0;Electronic Check;101,15;842,9;3,371666666666667;5,0
0303-Uncip;0;Masculino;0;0;0;41;1;1,0;Dsl;0,0;0,0;1,0;0,0;0,0;1,0;One Year;0;Mailed Check;65,0;2531,8;2,1666666666666665;4,0
0303-Wmmrn;0;Masculino;0;0;0;5;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Mailed Check;19,25;86,05;0,6416666666666667;2,0
0305-Sqecb;0;Feminino;0;0;1;11;0;0,0;Dsl;1,0;0,0;0,0;1,0;0,0;0,0;One Year;1;Mailed Check;36,05;402,6;1,2016666666666667;3,0
0306-Jaele;1;Masculino;0;0;0;5;1;0,0;Fiber Optic;0,0;0,0;0,0;1,0;1,0;1,0;Month-To-Month;1;Electronic Check;96,1;453,4;3,203333333333333;5,0
0307-Bcopk;0;Feminino;0;0;0;16;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;One Year;0;Mailed Check;19,05;326,65;0,635;1,0
0308-Giqjt;0;Masculino;1;0;0;71;1;1,0;Fiber Optic;0,0;1,0;0,0;1,0;1,0;1,0;One Year;0;Bank Transfer (Automatic);105,75;7382,85;3,525;6,0
0308-Ivgok;0;Feminino;0;0;0;11;0;0,0;Dsl;0,0;1,0;1,0;1,0;0,0;0,0;One Year;1;Credit Card (Automatic);40,4;422,6;1,3466666666666667;4,0
0310-Mvlet;1;Feminino;0;1;1;61;1;1,0;Fiber Optic;0,0;1,0;0,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;99,15;6010,05;3,305;6,0
0310-Sucin;0;Feminino;0;1;0;71;1;0,0;Dsl;1,0;1,0;1,0;1,0;1,0;1,0;One Year;1;Bank Transfer (Automatic);84,8;6046,1;2,8266666666666667;8,0
0310-Vqxam;0;Masculino;0;0;0;9;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;19,85;178,8;0,6616666666666667;1,0
0311-Qywss;0;Feminino;0;0;0;6;1;0,0;Dsl;1,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;49,45;314,6;1,6483333333333334;3,0
0311-Unpff;1;Feminino;0;0;0;26;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;1,0;Month-To-Month;1;Bank Transfer (Automatic);88,8;2274,35;2,96;4,0
0314-Tkosi;0;Feminino;0;0;0;6;1;0,0;Dsl;1,0;1,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;55,15;322,9;1,8383333333333334;3,0
0315-Lvcrk;0;Masculino;0;0;0;11;1;0,0;Fiber Optic;0,0;0,0;1,0;0,0;0,0;1,0;Month-To-Month;0;Electronic Check;84,8;888,75;2,8266666666666667;3,0
0318-Quuob;1;Masculino;0;1;0;1;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;0,0;Month-To-Month;1;Electronic Check;80,55;80,55;2,685;3,0
0318-Zopws;0;Feminino;0;1;0;49;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;1;Bank Transfer (Automatic);20,15;973,35;0,6716666666666666;2,0
0319-Qztco;0;Feminino;0;1;1;3;1;0,0;Dsl;0,0;1,0;0,0;0,0;1,0;0,0;Month-To-Month;1;Credit Card (Automatic);58,7;168,6;1,9566666666666668;4,0
0320-Dwvtu;0;Feminino;0;0;0;53;1;0,0;Fiber Optic;1,0;1,0;1,0;1,0;0,0;1,0;Two Year;0;Mailed Check;99,5;5424,25;3,316666666666667;6,0
0320-Jdnqg;1;Masculino;0;1;1;23;1;0,0;Fiber Optic;1,0;0,0;0,0;1,0;1,0;1,0;Month-To-Month;1;Electronic Check;99,85;2331,3;3,328333333333333;6,0
0322-Chqru;1;Masculino;0;0;0;2;1;0,0;Dsl;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Electronic Check;45,35;89,5;1,5116666666666667;1,0
0322-Yinqp;1;Masculino;0;0;0;1;1;0,0;Dsl;1,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Mailed Check;48,55;48,55;1,6183333333333332;3,0
0323-Xwwtn;0;Masculino;0;0;1;3;1;1,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;1;Mailed Check;26,4;121,25;0,88;3,0
0324-Brpcj;1;Feminino;1;1;0;68;1;1,0;Fiber Optic;0,0;1,0;0,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;100,2;6851,65;3,3400000000000003;6,0
0325-Xbfac;1;Masculino;0;0;0;8;1;0,0;Fiber Optic;0,0;0,0;1,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;94,7;740,3;3,1566666666666667;5,0
0326-Vdyxe;0;Feminino;0;1;0;70;1;1,0;Fiber Optic;0,0;0,0;1,0;0,0;1,0;1,0;One Year;1;Electronic Check;97,65;6982,5;3,2550000000000003;6,0
0327-Wfzsy;0;Masculino;0;1;1;39;1;1,0;Fiber Optic;0,0;0,0;1,0;0,0;1,0;1,0;One Year;0;Electronic Check;100,0;3835,55;3,3333333333333335;5,0
0328-Grpmv;1;Feminino;0;0;0;1;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;70,1;70,1;2,3366666666666664;2,0
0328-Ibupk;0;Feminino;0;1;1;51;0;0,0;Dsl;1,0;0,0;0,0;1,0;0,0;0,0;Two Year;0;Bank Transfer (Automatic);34,2;1782,0;1,1400000000000001;2,0
0329-Gtiaj;1;Feminino;0;0;0;3;1;0,0;Fiber Optic;0,0;1,0;0,0;1,0;1,0;1,0;Month-To-Month;1;Electronic Check;97,9;315,3;3,2633333333333336;6,0
0330-Bgyze;0;Masculino;0;1;0;60;1;1,0;Fiber Optic;0,0;1,0;1,0;0,0;1,0;1,0;One Year;0;Bank Transfer (Automatic);102,5;6157,6;3,4166666666666665;6,0
0330-Ivzha;1;Feminino;0;1;0;5;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Electronic Check;69,95;330,15;2,3316666666666666;1,0
0334-Gddso;1;Masculino;1;0;0;3;1;1,0;Fiber Optic;0,0;1,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;81,35;233,7;2,7116666666666664;4,0
0334-Zfjsr;0;Feminino;0;1;0;55;1;1,0;Dsl;1,0;1,0;0,0;1,0;0,0;0,0;One Year;1;Credit Card (Automatic);66,05;3462,1;2,2016666666666667;6,0
0336-Kxkfk;0;Masculino;0;0;0;72;0;0,0;Dsl;1,0;0,0;1,0;1,0;1,0;1,0;Two Year;1;Credit Card (Automatic);61,2;4390,25;2,04;6,0
0336-Pikei;0;Masculino;1;1;0;72;1;0,0;Dsl;1,0;1,0;1,0;1,0;1,0;0,0;Two Year;0;Bank Transfer (Automatic);74,4;5360,75;2,48;6,0
0337-Cnpze;1;Feminino;0;0;0;41;1;1,0;Fiber Optic;0,0;1,0;1,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;106,3;4443,45;3,5433333333333334;7,0
0343-Qluzp;0;Masculino;0;0;0;60;0;0,0;Dsl;1,0;1,0;1,0;0,0;0,0;0,0;Two Year;0;Bank Transfer (Automatic);39,6;2424,5;1,32;3,0
0345-Hkjvm;1;Feminino;0;0;0;6;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;1,0;Month-To-Month;0;Electronic Check;89,3;577,6;2,9766666666666666;3,0
0345-Xmmug;0;Feminino;0;1;0;46;1;1,0;Fiber Optic;0,0;1,0;1,0;1,0;1,0;1,0;Two Year;1;Credit Card (Automatic);108,9;4854,3;3,6300000000000003;8,0
0347-Ubkuz;0;Feminino;0;0;0;15;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;19,9;320,45;0,6633333333333333;1,0
0348-Sdkol;1;Feminino;0;1;0;58;1;1,0;Fiber Optic;0,0;0,0;1,0;1,0;1,0;1,0;Month-To-Month;1;Credit Card (Automatic);102,1;5885,4;3,4033333333333333;7,0
0354-Vxmjc;0;Masculino;0;1;1;23;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Credit Card (Automatic);19,6;426,65;0,6533333333333334;1,0
0354-Wyrok;1;Feminino;1;1;1;31;1;0,0;Fiber Optic;0,0;0,0;1,0;1,0;1,0;1,0;Month-To-Month;1;Electronic Check;98,9;2911,3;3,296666666666667;6,0
0356-Erhvt;0;Masculino;0;1;0;11;1;0,0;Dsl;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Bank Transfer (Automatic);45,9;521,9;1,53;2,0
0356-Obmac;0;Feminino;1;0;0;56;1;1,0;Fiber Optic;0,0;1,0;1,0;1,0;1,0;0,0;Two Year;1;Bank Transfer (Automatic);99,9;5706,3;3,33;7,0
0357-Nvcri;0;Feminino;0;0;1;25;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Credit Card (Automatic);20,05;471,7;0,6683333333333333;1,0
0361-Hjrdx;0;Feminino;0;0;0;68;0;0,0;Dsl;1,0;1,0;1,0;1,0;1,0;1,0;Two Year;0;Credit Card (Automatic);64,35;4539,6;2,145;6,0
0362-Raoqo;0;Feminino;0;0;0;40;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Credit Card (Automatic);19,65;830,25;0,6549999999999999;1,0
0362-Zbzwj;1;Masculino;0;0;0;36;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;1,0;Month-To-Month;1;Electronic Check;84,9;3067,2;2,83;4,0
0363-Qjvfx;1;Masculino;0;0;0;32;1;1,0;Fiber Optic;1,0;1,0;0,0;1,0;1,0;1,0;Month-To-Month;1;Credit Card (Automatic);108,15;3432,9;3,605;8,0
0363-Svhyr;0;Masculino;0;1;1;71;1;1,0;Dsl;1,0;1,0;1,0;1,0;1,0;1,0;Two Year;0;Bank Transfer (Automatic);86,85;6263,8;2,895;8,0
0365-Bzuwy;0;Masculino;0;1;0;17;1;1,0;Fiber Optic;0,0;1,0;1,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;102,55;1742,5;3,4183333333333334;7,0
0365-Gxezs;0;Masculino;0;1;0;18;1;0,0;Fiber Optic;0,0;0,0;1,0;1,0;0,0;0,0;Month-To-Month;0;Electronic Check;78,2;1468,75;2,606666666666667;3,0
0365-Trtpy;0;Feminino;0;0;0;37;1;1,0;Fiber Optic;1,0;1,0;1,0;0,0;0,0;0,0;Month-To-Month;0;Bank Transfer (Automatic);91,2;3382,3;3,04;5,0
0366-Nqshs;0;Masculino;0;0;0;2;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;19,35;46,35;0,645;1,0
0369-Zgovk;0;Feminino;0;1;1;28;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;One Year;1;Bank Transfer (Automatic);70,4;1992,2;2,3466666666666667;2,0
0373-Aivnj;0;Masculino;0;0;0;9;0;0,0;Dsl;1,0;1,0;1,0;0,0;0,0;0,0;One Year;0;Mailed Check;39,55;373,0;1,3183333333333331;3,0
0374-Aacsz;0;Feminino;0;0;0;1;1;0,0;Dsl;1,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Electronic Check;50,15;50,15;1,6716666666666666;2,0
0374-Fiuca;0;Masculino;0;1;0;65;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;1;Credit Card (Automatic);20,4;1414,45;0,6799999999999999;2,0
0374-Ioegq;0;Feminino;0;0;0;3;1;0,0;Dsl;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Electronic Check;44,6;122,7;1,4866666666666668;1,0
0375-Hvgxo;1;Feminino;0;0;0;1;0;0,0;Dsl;0,0;0,0;0,0;0,0;1,0;0,0;Month-To-Month;1;Electronic Check;34,7;34,7;1,1566666666666667;2,0
0376-Oiwme;0;Masculino;0;1;0;36;1;0,0;Fiber Optic;1,0;0,0;0,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;93,6;3366,05;3,1199999999999997;5,0
0376-Ymcjc;1;Masculino;0;0;0;23;1;1,0;Fiber Optic;0,0;0,0;0,0;1,0;1,0;0,0;Month-To-Month;1;Electronic Check;90,6;1943,2;3,02;5,0
0377-Jbkkt;0;Masculino;0;1;1;22;1;0,0;Dsl;1,0;1,0;0,0;1,0;0,0;0,0;Month-To-Month;1;Mailed Check;57,95;1271,8;1,9316666666666669;5,0
0378-Cjkpv;0;Feminino;0;1;0;72;1;1,0;Fiber Optic;1,0;1,0;1,0;1,0;1,0;1,0;Two Year;0;Credit Card (Automatic);112,1;7965,95;3,7366666666666664;8,0
0378-Nhqxu;1;Feminino;0;1;1;17;1;1,0;Fiber Optic;0,0;0,0;1,0;0,0;1,0;0,0;Month-To-Month;0;Electronic Check;88,25;1460,65;2,941666666666667;4,0
0378-Tovms;1;Feminino;0;0;0;3;1;0,0;Fiber Optic;0,0;0,0;0,0;1,0;0,0;1,0;Month-To-Month;0;Electronic Check;85,8;272,2;2,86;3,0
0378-Xszpu;1;Masculino;0;1;0;58;1;0,0;Dsl;1,0;1,0;1,0;0,0;0,0;0,0;One Year;0;Credit Card (Automatic);60,3;3563,8;2,01;4,0
0379-Djqhr;0;Masculino;0;1;1;67;1;0,0;Dsl;1,0;1,0;1,0;0,0;1,0;1,0;Two Year;0;Credit Card (Automatic);81,35;5398,6;2,7116666666666664;6,0
0380-Neavx;0;Masculino;1;0;0;34;1;0,0;Fiber Optic;0,0;1,0;1,0;0,0;1,0;1,0;One Year;1;Electronic Check;99,85;3343,15;3,328333333333333;6,0
0380-Zcsbi;0;Masculino;0;0;0;10;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Credit Card (Automatic);20,0;198,7;0,6666666666666666;1,0
0383-Cldda;0;Feminino;0;0;0;69;1;1,0;Dsl;1,0;0,0;1,0;1,0;1,0;1,0;Two Year;1;Credit Card (Automatic);85,35;5897,4;2,8449999999999998;8,0
0384-Lpite;0;Masculino;0;0;0;40;0;0,0;Dsl;1,0;1,0;1,0;0,0;1,0;1,0;One Year;0;Credit Card (Automatic);62,05;2511,55;2,0683333333333334;5,0
0384-Rvbpi;0;Masculino;0;0;0;20;1;0,0;Dsl;1,0;0,0;1,0;0,0;0,0;1,0;Month-To-Month;0;Credit Card (Automatic);64,4;1398,6;2,146666666666667;4,0
0386-Cwrgm;0;Feminino;0;1;1;46;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Mailed Check;19,4;967,85;0,6466666666666666;1,0
0388-Eopex;1;Feminino;0;1;0;2;1;0,0;Fiber Optic;1,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Electronic Check;74,4;139,4;2,48;3,0
0390-Dcfdq;1;Feminino;1;1;0;1;1;0,0;Fiber Optic;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;1;Mailed Check;70,45;70,45;2,3483333333333336;2,0
0392-Bziuw;0;Feminino;0;1;0;72;1;1,0;Fiber Optic;1,0;0,0;1,0;0,0;1,0;1,0;Two Year;1;Credit Card (Automatic);105,0;7589,8;3,5;7,0
0394-Yondk;0;Masculino;0;1;1;70;1;1,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Credit Card (Automatic);25,15;1790,15;0,8383333333333333;2,0
0396-Hujbp;0;Feminino;0;0;0;2;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Month-To-Month;0;Mailed Check;19,3;44,4;0,6433333333333333;1,0
0396-Ukgai;0;Masculino;0;0;1;23;1;0,0;Dsl;0,0;1,0;0,0;1,0;0,0;0,0;Month-To-Month;1;Bank Transfer (Automatic);55,3;1284,2;1,8433333333333333;4,0
0396-Ychwo;0;Masculino;0;1;0;36;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;1,0;Month-To-Month;1;Electronic Check;95,4;3474,2;3,18;5,0
0397-Gzbbc;1;Masculino;1;1;0;59;1;1,0;Fiber Optic;0,0;0,0;0,0;0,0;1,0;1,0;Month-To-Month;1;Bank Transfer (Automatic);93,85;5574,75;3,128333333333333;5,0
0397-Zxwqf;0;Masculino;0;0;0;67;1;0,0;No;0,0;0,0;0,0;0,0;0,0;0,0;Two Year;0;Bank Transfer (Automatic);20,5;1430,95;0,6833333333333333;1,0
0401-Wdbxm;0;Masculino;0;1;1;72;1;1,0;Fiber Optic;1,0;0,0;1,0;0,0;1,0;1,0;Two Year;1;Bank Transfer (Automatic);105,55;7542,25;3,518333333333333;7,0
0402-Cqajn;1;Feminino;0;0;0;37;1;1,0;Fiber Optic;0,0;1,0;1,0;0,0;1,0;1,0;Month-To-Month;1;Bank Transfer (Automatic);101,9;3545,35;3,396666666666667;7,0
